Publisher Story,Country,Type,Position,Media name,Post time,Expiration time,Duration (hrs),Topsnap views,Attachment views,Total time viewed (sec),Topsnap time viewed (sec),Attachment time viewed (sec),Average time viewed per user (sec),Average time per topsnap view (sec),Average time per attachment view (sec),Unique viewers,Unique completers,Completion rate,Unique topsnap views,Unique attachment viewers,Attachment conversion rate,Subscribers added,Unique sharers,Shares,Viewers from shares,Screenshots,Males,Females,Unknown gender,13-17,18-24,25-34,35+,Unknown age,Tags,Drop-off rate,Unique topsnaps per user,Topsnap duration (sec),Number of tiles,Attachment type,SnapId,EditionId
44973.4188,SE,SNAP,31,SNAP-317,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,60.616,60.616,0,4.0411,4.0411,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0667,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,SE,SNAP,32,SNAP-318,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,50.053,50.053,0,5.0053,5.0053,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,SE,SNAP,33,SNAP-319,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,47.324,47.324,0,4.7324,4.7324,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,SE,SNAP,34,SNAP-320,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,28.788,28.788,0,2.8788,2.8788,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,2.55E+15,2.41E+15
44973.4188,SE,SNAP,35,SNAP-321,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,28.92,28.92,0,2.892,2.892,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1,,3,0,NONE,2.55E+15,2.41E+15
44973.4188,SE,SNAP,36,SNAP-322,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,14.756,14.756,0,2.9512,2.9512,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,6,0,NONE,2.55E+15,2.41E+15
44973.4188,SE,SNAP,37,SNAP-323,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,17.146,17.146,0,3.4292,3.4292,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.4,,5,0,NONE,2.55E+15,2.41E+15
44973.4188,NG,PUBLISHER_STORY,,SNAP-324,2/16/23 17:00,2/21/23 14:01,117,3694,BELOW_MINIMUM,17254.5293,17254.5293,0,115.8022,4.671,,149,30,0.2013,3312,BELOW_MINIMUM,0,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,80,77,BELOW_MINIMUM,BELOW_MINIMUM,68,68,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,,22.2282,,1,,All,2.41E+15
44973.4188,NG,SNAP,1,SNAP-325,2/16/23 17:00,2/21/23 14:01,117,155,BELOW_MINIMUM,675.669,675.669,0,5.5383,4.3592,NaN,122,122,1,122,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,62,60,BELOW_MINIMUM,BELOW_MINIMUM,58,52,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.2295,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,2,SNAP-326,2/16/23 17:00,2/21/23 14:01,117,90,BELOW_MINIMUM,309.354,309.354,0,4.3571,3.4373,NaN,71,71,1,71,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,40,31,BELOW_MINIMUM,BELOW_MINIMUM,30,32,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1408,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,3,SNAP-327,2/16/23 17:00,2/21/23 14:01,117,53,BELOW_MINIMUM,212.35,212.35,0,4.8261,4.0066,NaN,44,44,1,44,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,31,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0455,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,4,SNAP-328,2/16/23 17:00,2/21/23 14:01,117,45,BELOW_MINIMUM,116.677,116.677,0,2.778,2.5928,NaN,42,42,1,42,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,5,SNAP-329,2/16/23 17:00,2/21/23 14:01,117,41,BELOW_MINIMUM,152.373,152.373,0,3.8093,3.7164,NaN,40,40,1,40,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.025,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,6,SNAP-330,2/16/23 17:00,2/21/23 14:01,117,36,BELOW_MINIMUM,103.491,103.491,0,2.9569,2.8747,NaN,35,35,1,35,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0571,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,7,SNAP-331,2/16/23 17:00,2/21/23 14:01,117,31,BELOW_MINIMUM,76.935,76.935,0,2.5645,2.4818,NaN,30,30,1,30,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0333,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,8,SNAP-332,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,67.771,67.771,0,2.7108,2.6066,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,9,SNAP-333,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,68.161,68.161,0,3.5874,2.9635,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,10,SNAP-334,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,96.433,96.433,0,5.3574,4.592,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,11,SNAP-335,2/16/23 17:00,2/21/23 14:01,117,31,BELOW_MINIMUM,104.182,104.182,0,4.7355,3.3607,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0455,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,12,SNAP-336,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,123.654,123.654,0,7.2738,5.8883,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,13,SNAP-337,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,249.268,249.268,0,15.5793,11.3304,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0625,,13,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,14,SNAP-338,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,148.459,148.459,0,9.8973,9.8973,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,15,SNAP-339,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,65.38,65.38,0,4.0862,3.1133,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,16,SNAP-340,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,34.658,34.658,0,2.0387,1.7329,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,2,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,17,SNAP-341,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,83.307,83.307,0,4.9004,4.1653,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0588,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,18,SNAP-342,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,61.62,61.62,0,5.135,5.135,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,19,SNAP-343,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,53.586,53.586,0,4.4655,4.122,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,20,SNAP-344,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,43.445,43.445,0,3.6204,3.3419,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,21,SNAP-345,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,34.259,34.259,0,2.8549,2.6353,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,2,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,22,SNAP-346,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,46.983,46.983,0,3.9153,3.6141,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0833,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,23,SNAP-347,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,26.719,26.719,0,2.429,2.2266,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0909,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,24,SNAP-348,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,15.747,15.747,0,2.6245,2.6245,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,25,SNAP-349,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,28.217,28.217,0,4.7028,4.031,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,26,SNAP-350,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,16.617,16.617,0,2.7695,2.3739,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,27,SNAP-351,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,15.539,15.539,0,2.5898,2.2199,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,28,SNAP-352,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,13.437,13.437,0,2.2395,2.2395,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,29,SNAP-353,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,13.118,13.118,0,2.1863,2.1863,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NG,SNAP,30,SNAP-354,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,14.718,14.718,0,2.9436,2.9436,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,NL,PUBLISHER_STORY,,SNAP-355,2/16/23 17:00,2/21/23 14:01,117,2825,BELOW_MINIMUM,13338.6514,13338.6514,0,105.0287,4.7216,,127,BELOW_MINIMUM,0.0945,2523,BELOW_MINIMUM,0,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,94,36,BELOW_MINIMUM,BELOW_MINIMUM,60,47,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,,19.8661,,1,,All,2.41E+15
